time_s,ecg,ppg,label
96.765625,-0.20675302774970403,83.84,1
96.78125,-0.22493043351481742,94.14,1
96.796875,-0.2178056401114785,102.67,1
96.8125,-0.20824171901475697,108.38,1
96.828125,-0.18353651061616338,109.88,1
96.84375,-0.18752466967988113,106.27,1
96.859375,-0.17691263113506137,97.89,1
96.875,-0.19377367306481494,86.44,1
96.890625,-0.21272571992201048,74.41,1
96.90625,-0.24796191110667487,64.08,1
96.921875,-0.25612277913569764,56.59,1
96.9375,-0.2400186104086745,51.7,1
96.953125,-0.15921675693276752,48.25,1
96.96875,-0.04874810873246714,44.84,1
96.984375,0.06246441215785714,40.55,1
97.0,0.10236340357339649,35.21,1
97.015625,0.11243508756090169,29.17,1
97.03125,0.09667047618603547,22.96,1
97.046875,0.09232835104173225,16.91,1
97.0625,0.06627928463000707,11.05,1
97.078125,0.06091836957322165,5.05,1
97.09375,0.04765801548072773,-1.48,1
97.109375,0.057064352615461514,-8.83,1
97.125,0.04310199698195438,-16.95,1
97.140625,0.05390601192972709,-25.33,1
97.15625,0.05475270086936997,-33.17,1
97.171875,0.060227220370941054,-39.76,1
97.1875,0.05130753112883065,-44.92,1
97.203125,0.055347893356538724,-49.13,1
97.21875,0.046605384519607,-53.41,1
97.234375,0.0499147492544025,-58.7,1
97.25,0.03281408790975656,-65.31,1
97.265625,0.03618374372390442,-72.6,1
97.28125,0.03648331616386641,-79.14,1
97.296875,0.030919460593173322,-83.4,1
97.3125,0.02103484278166803,-84.39,1
97.328125,0.02252772965344457,-81.91,1
97.34375,0.01830206963913858,-76.53,1
97.359375,0.022655144936576634,-68.99,1
97.375,0.017173933257578492,-59.87,1
97.390625,0.01793786788102881,-49.54,1
97.40625,0.0029907190738154743,-38.27,1
97.421875,0.019710498819472056,-26.59,1
97.4375,0.004179245791655608,-15.35,1
97.453125,0.01830051965700242,-5.53,1
97.46875,0.021722564137707397,2.1,1
97.484375,0.08034794850673121,7.23,1
97.5,0.09532306132507525,9.92,1
97.515625,0.04281081396383237,10.45,1
97.53125,-0.009010434355922067,9.06,1
97.546875,-0.022952403202392772,6.02,1
97.5625,-0.04224087208879502,1.82,1
97.578125,-0.018566044741589453,-2.66,1
97.59375,0.06817282433594402,-6.22,1
97.609375,0.3421578370591555,-7.75,1
97.625,0.7740549445342151,-6.69,1
97.640625,0.24038338585797314,-3.3,1
97.65625,-0.18171063260444087,1.51,1
97.671875,-0.2311007481505315,6.64,1
97.6875,-0.24539124444895855,11.27,1
97.703125,-0.2340326760531639,15.06,1
97.71875,-0.2244507654453979,18.04,1
97.734375,-0.20607883252647294,20.28,1
97.75,-0.2017772766550509,21.76,1
97.765625,-0.19723169383298608,22.35,1
97.78125,-0.20713195614037952,22.13,1
97.796875,-0.23393741084275047,21.51,1
97.8125,-0.2673666371632709,21.22,1
97.828125,-0.2754184455499798,21.98,1
97.84375,-0.26235273413234955,24.19,1
97.859375,-0.17358198431090066,27.72,1
97.875,-0.047473031293347775,32.11,1
97.890625,0.06406361320875271,36.71,1
97.90625,0.11374646404609208,41.03,1
97.921875,0.11910445436625892,44.88,1
97.9375,0.10704526820166359,48.31,1
97.953125,0.0901989534205624,51.49,1
97.96875,0.07575809088855266,54.54,1
97.984375,0.06861483772768935,57.43,1
98.0,0.0595300363277436,60.0,1
98.015625,0.06109642799204822,62.07,1
98.03125,0.05970715007234501,63.41,1
98.046875,0.06644356337652647,63.73,1
98.0625,0.06820691110234181,62.72,1
98.078125,0.0659066027452406,60.05,1
98.09375,0.06462904547524968,55.62,1
98.109375,0.06779784910305742,49.62,1
98.125,0.05833008978336927,42.71,1
98.140625,0.05445876073709497,35.93,1
98.15625,0.04551119383983243,30.49,1
98.171875,0.043793400009349316,27.51,1
98.1875,0.0357229666490442,27.55,1
98.203125,0.037422944989474016,30.49,1
98.21875,0.030392659019344993,35.41,1
98.234375,0.02595091891733902,40.81,1
98.25,0.01634068151994648,44.96,1
98.265625,0.017178254094065953,46.48,1
98.28125,0.014660457455814251,44.72,1
98.296875,0.016562278660010893,39.95,1
98.3125,0.00786376427023583,33.19,1
98.328125,0.008019295221447753,25.77,1
98.34375,-0.005699391722833873,18.76,1
98.359375,0.014694205989836905,12.61,1
98.375,0.011733655720120358,7.19,1
98.390625,0.06856328654552259,2.08,1
98.40625,0.07999258776702088,-2.94,1
98.421875,0.03189593010803017,-7.66,1
98.4375,-0.01851369405123712,-11.56,1
98.453125,-0.03508967655496557,-14.12,1
98.46875,-0.05579793921775818,-15.07,1
98.484375,-0.012344518024912647,-14.54,1
98.5,0.09517537697615375,-12.89,1
98.515625,0.3551139481344125,-10.56,1
98.53125,0.6618463175664447,-7.86,1
98.546875,0.15948168919414626,-5.01,1
98.5625,-0.1975504368441535,-2.21,1
98.578125,-0.22854238209659822,0.32,1
98.59375,-0.2476847855207428,2.32,1
98.609375,-0.22396448336342464,3.58,1
98.625,-0.21564145497620987,4.02,1
98.640625,-0.20149568643659713,3.67,1
98.65625,-0.19701956460728978,2.67,1
98.671875,-0.19434769527053247,1.24,1
98.6875,-0.2171997596167609,-0.41,1
98.703125,-0.2351667140462803,-2.01,1
98.71875,-0.26226848656356294,-3.31,1
98.734375,-0.25950334083100784,-4.13,1
98.75,-0.2311447359970425,-4.44,1
98.765625,-0.13963002033224486,-4.45,1
98.78125,-0.02041562743961112,-4.53,1
98.796875,0.07274070123752961,-5.08,1
98.8125,0.09200365845610808,-6.35,1
98.828125,0.0928940528356823,-8.38,1
98.84375,0.08339035300563435,-10.91,1
98.859375,0.06999601978927769,-13.51,1
98.875,0.05892891573299532,-15.78,1
98.890625,0.05372989225437636,-17.43,1
98.90625,0.04871804560224684,-18.48,1
98.921875,0.053870968593092185,-19.18,1
98.9375,0.045074872967588976,-19.92,1
98.953125,0.048866542782890605,-21.06,1
98.96875,0.04560318684894852,-22.78,1
98.984375,0.047507218476072186,-25.06,1
99.0,0.04090349442787579,-27.62,1
99.015625,0.04138315511987377,-30.02,1
99.03125,0.03851671704509323,-31.64,1
99.046875,0.04231548298374736,-31.85,1
99.0625,0.032796520753542543,-30.06,1
99.078125,0.038859016087965347,-25.86,1
99.09375,0.03553603693615768,-19.17,1
99.109375,0.031554685439015295,-10.39,1
99.125,0.034591245413220444,-0.37,1
99.140625,0.03160032813796477,9.72,1
99.15625,0.019601858246164724,18.7,1
99.171875,0.021701964933929285,25.68,1
99.1875,0.017676782539118235,30.31,1
99.203125,0.020328801863822875,32.75,1
99.21875,0.025902367088695633,33.46,1
99.234375,0.0390401576412939,33.01,1
99.25,0.07008171676217716,31.8,1
99.265625,0.11848454772599382,30.06,1
99.28125,0.05930326307765909,27.86,1
99.296875,0.01903920986814172,25.33,1
99.3125,-0.026974628044858267,22.67,1
99.328125,-0.01756393191710278,20.19,1
99.34375,-0.03381601373781643,18.18,1
99.359375,0.08901419306736572,16.82,1
99.375,0.2420248027985896,16.08,1
99.390625,0.5639322264099634,15.78,1
99.40625,0.36084697190493226,15.74,1
99.421875,-0.11441440797296495,15.86,1
99.4375,-0.18741397965717158,16.17,1
99.453125,-0.20674428735422182,16.8,1
99.46875,-0.19223956927855312,17.82,1
99.484375,-0.18536496487793228,19.15,1
99.5,-0.17424205967425974,20.54,1
99.515625,-0.1654955084393669,21.64,1
99.53125,-0.16270887789804814,22.13,1
99.546875,-0.16832180533171884,21.81,1
99.5625,-0.20344301812773607,20.75,1
99.578125,-0.22829893418388772,19.13,1
99.59375,-0.24483097278269453,17.24,1
99.609375,-0.23641549507809848,15.29,1
99.625,-0.16409358843578806,13.3,1
99.640625,-0.04883307602869241,11.13,1
99.65625,0.04690560052205949,8.59,1
99.671875,0.10391052328596762,5.54,1
99.6875,0.10821066730664926,2.0,1
99.703125,0.10557825682267581,-1.8,1
99.71875,0.08667048614597944,-5.59,1
99.734375,0.08085335873620668,-9.07,1
99.75,0.06108596039391114,-12.07,1
99.765625,0.0631528012948947,-14.55,1
99.78125,0.0548810148619711,-16.59,1
99.796875,0.058790791658719734,-18.3,1
99.8125,0.05387968494304406,-19.83,1
99.828125,0.05656865110242606,-21.35,1
99.84375,0.054600113049949925,-23.06,1
99.859375,0.05559029458019742,-25.16,1
99.875,0.053832171913073885,-27.77,1
99.890625,0.05048463412914707,-30.81,1
99.90625,0.04450375773988505,-33.94,1
99.921875,0.047198435932193854,-36.59,1
99.9375,0.039090809620212844,-38.09,1
99.953125,0.04044167063772091,-37.88,1
99.96875,0.03804452660278278,-35.68,1
99.984375,0.03536608684640572,-31.5,1
100.0,0.029998594955979004,-25.67,1
100.015625,0.03436791861276791,-18.64,1
100.03125,0.02170388398600632,-10.99,1
100.046875,0.029199501437093753,-3.25,1
100.0625,0.016806773085519228,4.12,1
100.078125,0.02560402236819163,10.72,1
100.09375,0.00782612691464875,16.26,1
100.109375,0.030439722122366578,20.53,1
100.125,0.037435628090218054,23.4,1
100.140625,0.10956975501606275,24.86,1
100.15625,0.08114357208032075,25.04,1
100.171875,0.038112666330234,24.19,1
100.1875,-0.016413054575864967,22.69,1
100.203125,-0.012690974635084768,20.92,1
100.21875,-0.05770298682628562,19.23,1
100.234375,0.022119519284215933,17.82,1
100.25,0.1021333187037775,16.78,1
100.265625,0.48499001513036716,16.13,1
100.28125,0.6626881769676922,15.85,1
100.296875,0.030560719890555907,15.94,1
100.3125,-0.1975865047745985,16.39,1
100.328125,-0.23957505878047308,17.15,1
100.34375,-0.23143445796453793,18.09,1
100.359375,-0.22831997965756196,18.99,1
100.375,-0.20579426647736707,19.53,1
100.390625,-0.20043108756710362,19.52,1
100.40625,-0.1859238295597438,18.91,1
100.421875,-0.19242257178150787,17.79,1
100.4375,-0.20846490150453664,16.35,1
100.453125,-0.24254581155660462,14.75,1
100.46875,-0.26392422732192466,13.04,1
100.484375,-0.27647820171736254,11.17,1
100.5,-0.23303600709666852,9.0,1
100.515625,-0.1401710377334078,6.51,1
100.53125,-0.007099029534328574,3.83,1
100.546875,0.07630308766561221,1.24,1
100.5625,0.1089439526405948,-0.98,1
100.578125,0.10947637016941221,-2.67,1
100.59375,0.0986634760573895,-3.85,1
100.609375,0.08306954423256857,-4.72,1
100.625,0.06662181095353252,-5.51,1
100.640625,0.057463699772916085,-6.47,1
100.65625,0.053041143265877805,-7.7,1
100.671875,0.05884773685860324,-9.24,1
100.6875,0.06597039506135603,-11.08,1
100.703125,0.061761778442426814,-13.22,1
100.71875,0.06417889675568467,-15.62,1
100.734375,0.06340942352938483,-18.26,1
100.75,0.06103383771908159,-21.08,1
100.765625,0.05365469348906316,-23.94,1
100.78125,0.04993680991751903,-26.62,1
100.796875,0.047150508519259504,-28.82,1
100.8125,0.04463475165849088,-30.15,1
100.828125,0.038909537449007756,-30.22,1
100.84375,0.03776440354203396,-28.68,1
100.859375,0.035952370991708206,-25.33,1
100.875,0.021036641944331923,-20.26,1
100.890625,0.02426285201580045,-13.8,1
100.90625,0.020239942344876378,-6.5,1
100.921875,0.01724052651261685,1.01,1
100.9375,0.013769521587669711,8.15,1
100.953125,0.020074079395998076,14.45,1
100.96875,0.010373548610318632,19.58,1
100.984375,0.01140482638196153,23.37,1
101.0,0.0006823788217190827,25.77,1
101.015625,0.019752867467321987,26.92,1
101.03125,0.03603987569177436,27.04,1
101.046875,0.10008485597822284,26.4,1
101.0625,0.0690045120401067,25.23,1
101.078125,0.011541458925543537,23.72,1
101.09375,-0.03390198294128863,21.97,1
101.109375,-0.0217996889802821,20.09,1
101.125,-0.05583098069538668,18.26,1
101.140625,0.036640208182231605,16.67,1
101.15625,0.1362271032586482,15.55,1
101.171875,0.50585261691744,15.0,1
101.1875,0.581768602789797,14.97,1
101.203125,-0.024977320002477432,15.28,1
101.21875,-0.19983203041463435,15.76,1
101.234375,-0.2335902736202972,16.3,1
101.25,-0.21794345520240724,16.94,1
101.265625,-0.22281543875969706,17.64,1
101.28125,-0.2001649433165562,18.3,1
101.296875,-0.19817945990617997,18.62,1
101.3125,-0.18524610839301597,18.27,1
101.328125,-0.2001119408096782,17.01,1
101.34375,-0.2126090623357311,14.87,1
101.359375,-0.24774663741553343,12.17,1
101.375,-0.2620090196249815,9.32,1
101.390625,-0.25956255517133503,6.71,1
101.40625,-0.20714991675035394,4.48,1
101.421875,-0.10044333764333166,2.52,1
101.4375,0.020586277556326273,0.57,1
101.453125,0.0885054383323918,-1.55,1
101.46875,0.11704082037008458,-3.9,1
101.484375,0.10651352763323345,-6.33,1
101.5,0.0968577638646169,-8.66,1
101.515625,0.07401724440859063,-10.82,1
101.53125,0.06892595796142677,-12.89,1
101.546875,0.06005410171161939,-15.03,1
101.5625,0.05367837157254818,-17.36,1
101.578125,0.054141381154870265,-19.74,1
101.59375,0.059035226220028374,-21.84,1
101.609375,0.05590918813510084,-23.29,1
101.625,0.06323142020497004,-23.96,1
101.640625,0.0553071348491142,-24.1,1
101.65625,0.058621354060935216,-24.24,1
101.671875,0.05501196631945504,-24.84,1
101.6875,0.045551132746192505,-25.91,1
101.703125,0.045018238317760584,-26.86,1
101.71875,0.0426252314411672,-26.71,1
101.734375,0.037049003454942143,-24.56,1
101.75,0.03837396971860674,-20.08,1
101.765625,0.03389007573935037,-13.65,1
101.78125,0.034142532806129236,-6.27,1
101.796875,0.03252812812624113,0.96,1
101.8125,0.02609848118732156,7.24,1
101.828125,0.024177031314641228,12.34,1
101.84375,0.019111976575863464,16.41,1
101.859375,0.012109468853584372,19.78,1
101.875,0.027626172725918333,22.64,1
101.890625,0.04162905666983701,24.95,1
101.90625,0.08344914455314527,26.58,1
101.921875,0.11710552508561972,27.39,1
101.9375,0.051047017805466645,27.41,1
101.953125,0.011375624373138922,26.76,1
101.96875,-0.017441305236386765,25.57,1
101.984375,-0.009080387464310342,23.92,1
102.0,-0.02923444925398346,21.78,1
102.015625,0.10543413833055412,19.15,1
102.03125,0.25913515486257205,16.07,1
102.046875,0.5104612909751597,12.72,1
102.0625,0.3179078870846721,9.39,1
102.078125,-0.12144100135164304,6.37,1
102.09375,-0.16228114358365123,3.91,1
102.109375,-0.1886140522866935,2.14,1
102.125,-0.17271856531816382,1.06,1
102.140625,-0.16322294308873844,0.58,1
102.15625,-0.14374311982128776,0.48,1
102.171875,-0.1424700106974458,0.49,1
102.1875,-0.13312893959980512,0.27,1
102.203125,-0.1505147156547551,-0.43,1
102.21875,-0.16770635039090337,-1.72,1
102.234375,-0.19471071450448973,-3.52,1
102.25,-0.20700364104259436,-5.55,1
102.265625,-0.19549194265091976,-7.45,1
102.28125,-0.11877594195626341,-8.95,1
102.296875,-0.017886336000069416,-9.99,1
102.3125,0.0727755236301852,-10.75,1
102.328125,0.11511158088514481,-11.48,1
102.34375,0.12556552387551886,-12.4,1
102.359375,0.11501423355703538,-13.54,1
102.375,0.09728170121168955,-14.75,1
102.390625,0.09073478667018103,-15.76,1
102.40625,0.07881564439370739,-16.29,1
102.421875,0.06793313281261987,-16.24,1
102.4375,0.06912393534164471,-15.56,1
102.453125,0.05912777826321082,-14.4,1
102.46875,0.0645682308037891,-12.93,1
102.484375,0.0669178227877395,-11.44,1
102.5,0.05958631142290037,-10.23,1
102.515625,0.05449738389245726,-9.59,1
102.53125,0.05045736021550335,-9.66,1
102.546875,0.04340414996713784,-10.39,1
102.5625,0.049024531863673296,-11.49,1
102.578125,0.04098673844805059,-12.46,1
102.59375,0.03929643386076619,-12.83,1
102.609375,0.038622668650147365,-12.11,1
102.625,0.028182871011215808,-10.03,1
102.640625,0.03228457597193223,-6.43,1
102.65625,0.029570296617960574,-1.36,1
102.671875,0.027911609874846748,4.93,1
102.6875,0.02264178159190876,12.01,1
102.703125,0.023850408779598747,19.35,1
102.71875,0.02553936251105943,26.39,1
102.734375,0.027579048339017462,32.72,1
102.75,0.014281276710673297,38.13,1
102.765625,0.015581922549771738,42.58,1
102.78125,0.012561561969911664,46.05,1
102.796875,0.03183273299723897,48.56,1
102.8125,0.05335894130066601,50.01,1
102.828125,0.10889207423362655,50.31,1
102.84375,0.05947924868201855,49.43,1
102.859375,0.019780455247384403,47.4,1
102.875,-0.02991318531836077,44.3,1
102.890625,-0.02653119735716352,40.22,1
102.90625,-0.050533569214723205,35.19,1
102.921875,0.03733046223836852,29.33,1
102.9375,0.1317456516122336,22.88,1
102.953125,0.6110436562979669,16.28,1
102.96875,0.581292725789675,10.12,1
102.984375,-0.047032210713066534,4.96,1
103.0,-0.20337682613612562,1.16,1
103.015625,-0.2517041232558737,-1.23,1
103.03125,-0.2332968507897236,-2.41,1
103.046875,-0.2402003691299711,-2.74,1
103.0625,-0.21605070904016002,-2.58,1
103.078125,-0.20909484566316214,-2.26,1
103.09375,-0.1922176645322455,-2.01,1
103.109375,-0.20661656950259089,-2.02,1
103.125,-0.2191962985571002,-2.43,1
103.140625,-0.2561077658599768,-3.32,1
103.15625,-0.2754211373795688,-4.66,1
103.171875,-0.2871435942826105,-6.35,1
103.1875,-0.22997430830915794,-8.27,1
103.203125,-0.13102385213303694,-10.22,1
103.21875,-0.0020375014044658555,-12.05,1
103.234375,0.07502080964060867,-13.68,1
103.25,0.10961538929664999,-15.12,1
103.265625,0.09978915370342363,-16.46,1
103.28125,0.09720327815311243,-17.92,1
103.296875,0.07873797747505323,-19.64,1
103.3125,0.07744632344957925,-21.63,1
103.328125,0.05815630972803948,-23.7,1
103.34375,0.061073119658937136,-25.55,1
103.359375,0.055590664745255064,-26.97,1
103.375,0.0650322284998293,-27.93,1
103.390625,0.050874816098838094,-28.68,1
103.40625,0.06578064539721767,-29.54,1
103.421875,0.06139851034882934,-30.74,1
103.4375,0.06141515695038737,-32.22,1
103.453125,0.05538579835770649,-33.58,1
103.46875,0.05235854594068399,-34.33,1
103.484375,0.041354761871001816,-33.95,1
103.5,0.0495269567583979,-32.17,1
103.515625,0.03306515630947609,-28.91,1
103.53125,0.04348570214750777,-24.28,1
103.546875,0.03330630584253108,-18.49,1
103.5625,0.030482712095493286,-11.83,1
103.578125,0.02606228550549547,-4.7,1
103.59375,0.02560104921011623,2.44,1
103.609375,0.014162022206882409,9.07,1
103.625,0.019064281228910594,14.71,1
103.640625,-0.0007785882782977704,19.04,1
103.65625,0.005060954901207979,21.93,1
103.671875,-0.0013067338974976253,23.41,1
103.6875,0.005461716717215918,23.69,1
103.703125,-0.0070578270847715665,23.06,1
103.71875,0.005946134569158265,21.8,1
103.734375,-0.013547784204368524,20.21,1
103.75,0.018570067305375495,18.46,1
103.765625,0.018730034745215323,16.71,1
103.78125,0.08432726536442897,15.07,1
103.796875,0.07038774290834121,13.69,1
103.8125,0.027701997048392074,12.71,1
103.828125,-0.028161125007507753,12.3,1
103.84375,-0.022839490778337735,12.5,1
103.859375,-0.059026043841795876,13.15,1
103.875,0.011652992216538823,13.96,1
103.890625,0.07302876495960503,14.57,1
103.90625,0.45734013973986765,14.75,1
103.921875,0.7344637196434526,14.43,1
103.9375,0.08175573277494905,13.74,1
103.953125,-0.2010517962127605,12.9,1
103.96875,-0.2433693422285054,12.09,1
103.984375,-0.23784266239528234,11.37,1
104.0,-0.2359143751197407,10.64,1
104.015625,-0.2130090588738427,9.8,1
104.03125,-0.2094204112880663,8.73,1
104.046875,-0.19252523918759545,7.48,1
104.0625,-0.20194984753984208,6.11,1
104.078125,-0.21229080284813193,4.72,1
104.09375,-0.23885557864737678,3.33,1
104.109375,-0.2670031966385535,1.92,1
104.125,-0.2852004034219269,0.4,1
104.140625,-0.25364205342248675,-1.29,1
104.15625,-0.1588836537697624,-3.2,1
104.171875,-0.02715535553849016,-5.32,1
104.1875,0.07581628109498133,-7.62,1
104.203125,0.12518691564498688,-10.09,1
104.21875,0.1116315078986637,-12.66,1
104.234375,0.10980546924642204,-15.29,1
104.25,0.0918807738013531,-17.87,1
104.265625,0.08399018029967009,-20.28,1
104.28125,0.0704777969275148,-22.48,1
104.296875,0.06921030951688668,-24.51,1
104.3125,0.07203807815506631,-26.58,1
104.328125,0.07190859324794868,-28.92,1
104.34375,0.06539979677626238,-31.63,1
104.359375,0.06734542686562525,-34.53,1
104.375,0.06620167040511285,-37.11,1
104.390625,0.0701356086737369,-38.65,1
104.40625,0.05936079548787686,-38.43,1
104.421875,0.05706935153750823,-35.96,1
104.4375,0.05690767124434997,-31.18,1
104.453125,0.05918573579403067,-24.43,1
104.46875,0.04316486462135006,-16.36,1
104.484375,0.04624385661056606,-7.8,1
104.5,0.041855708225933014,0.48,1
104.515625,0.036993917859216345,7.84,1
104.53125,0.027104960438490693,13.87,1
104.546875,0.030450121652878633,18.37,1
104.5625,0.019719361340658423,21.38,1
104.578125,0.018197958285854157,23.07,1
104.59375,0.012070720934530745,23.69,1
104.609375,0.012255112425480037,23.54,1
104.625,0.006179332256270544,22.91,1
104.640625,0.007753489924717547,22.07,1
104.65625,0.0008487620746720445,21.21,1
104.671875,0.004339676095602245,20.43,1
104.6875,0.006672989745722536,19.73,1
104.703125,0.017232947374156777,19.1,1
104.71875,0.061426048432416024,18.5,1
104.734375,0.09165253118783456,17.98,1
104.75,0.02600101682638921,17.6,1
104.765625,-0.00469979713454621,17.43,1
104.78125,-0.032994563055470355,17.52,1
104.796875,-0.037226853100747734,17.84,1
104.8125,-0.043179535162504,18.3,1
104.828125,0.06663093312696254,18.75,1
104.84375,0.23362196490081674,19.07,1
104.859375,0.6054930733546775,19.1,1
104.875,0.32188730374641283,18.73,1
104.890625,-0.1575045206372861,17.91,1
104.90625,-0.20414457493775193,16.67,1
104.921875,-0.23407517536383884,15.11,1
104.9375,-0.2133152973285728,13.39,1
104.953125,-0.21978450251188197,11.67,1
104.96875,-0.18605346154823943,9.99,1
104.984375,-0.1815076626931808,8.3,1
105.0,-0.1799105731659931,6.48,1
105.015625,-0.19871030523932648,4.41,1
105.03125,-0.21596996394870205,2.03,1
105.046875,-0.24966662795846767,-0.61,1
105.0625,-0.2498089886007328,-3.36,1
105.078125,-0.2345768587394238,-5.95,1
105.09375,-0.1526974460538865,-8.21,1
105.109375,-0.04501282265452591,-10.04,1
105.125,0.05216158466116359,-11.54,1
105.140625,0.10374288255557217,-12.9,1
105.15625,0.10862456073063687,-14.3,1
105.171875,0.09854945602538397,-15.83,1
105.1875,0.09005819617246133,-17.45,1
105.203125,0.07932087311800484,-19.02,1
105.21875,0.06685301357657611,-20.5,1
105.234375,0.05558924607851839,-21.93,1
105.25,0.06718286993952706,-23.48,1
105.265625,0.057318159006349775,-25.3,1
105.28125,0.05940392118835053,-27.35,1
105.296875,0.05514162148144534,-29.35,1
105.3125,0.053879008908188815,-30.87,1
105.328125,0.06259760391208308,-31.45,1
105.34375,0.060433970698151165,-30.74,1
105.359375,0.05624079184714196,-28.63,1
105.375,0.05332885442221772,-25.19,1
105.390625,0.04939241199176893,-20.57,1
105.40625,0.05096638392632453,-14.97,1
105.421875,0.04909316163361332,-8.65,1
105.4375,0.043399770964044376,-1.96,1
105.453125,0.03914965056495288,4.66,1
105.46875,0.035575298773236924,10.71,1
105.484375,0.03502682293626322,15.78,1
105.5,0.03433189549851632,19.54,1
105.515625,0.03598227037122194,21.92,1
105.53125,0.03414359432140801,23.05,1
105.546875,0.0344565449405841,23.22,1
105.5625,0.02710213626557262,22.73,1
105.578125,0.04950316295098242,21.84,1
105.59375,0.05832690803291735,20.66,1
105.609375,0.1247573932845269,19.22,1
105.625,0.10157616901288902,17.55,1
105.640625,0.049486552859827455,15.75,1
105.65625,-0.001933355290722347,14.05,1
105.671875,-0.0017684573954703073,12.72,1
105.6875,-0.02881021832948195,11.94,1
105.703125,0.020782003932092757,11.73,1
105.71875,0.15509586283456211,11.93,1
105.734375,0.47353519306800357,12.33,1
105.75,0.5750807730985988,12.78,1
105.765625,0.03981055549471879,13.31,1
105.78125,-0.1819138552380826,14.0,1
105.796875,-0.208566707253217,14.89,1
105.8125,-0.21822741148790636,15.9,1
105.828125,-0.21163052907794588,16.77,1
105.84375,-0.1941559994422747,17.25,1
105.859375,-0.17524912940634585,17.18,1
105.875,-0.17135872811301384,16.55,1
105.890625,-0.1723130597557065,15.53,1
105.90625,-0.19792956968890965,14.28,1
105.921875,-0.23212563874138134,12.83,1
105.9375,-0.24434451085227332,11.17,1
105.953125,-0.2561027814776997,9.23,1
105.96875,-0.22160918938083532,7.06,1
105.984375,-0.12724499000055797,4.74,1
106.0,-0.0036378455925893346,2.46,1
106.015625,0.07960172821693003,0.32,1
106.03125,0.12000016369730442,-1.71,1
106.046875,0.10907831208282594,-3.7,1
106.0625,0.09897164962389995,-5.7,1
106.078125,0.09087670022694633,-7.68,1
106.09375,0.07775295275068723,-9.52,1
106.109375,0.06620022428569497,-11.11,1
106.125,0.06958460431701977,-12.46,1
106.140625,0.05735939912692286,-13.67,1
106.15625,0.06195302867628878,-14.9,1
106.171875,0.053062187272417086,-16.23,1
106.1875,0.05348629961800297,-17.65,1
106.203125,0.05936877164343106,-19.14,1
106.21875,0.04784343175538591,-20.73,1
106.234375,0.04304848031462726,-22.54,1
106.25,0.043118685632656334,-24.69,1
106.265625,0.039960334262686664,-27.09,1
106.28125,0.03610027273549723,-29.39,1
106.296875,0.03808573250369304,-30.97,1
106.3125,0.030625024649598917,-31.19,1
106.328125,0.030661199972892742,-29.62,1
106.34375,0.021506933059777182,-26.19,1
106.359375,0.029941926758119648,-21.19,1
106.375,0.02955075418772253,-15.18,1
106.390625,0.027153397621909287,-8.74,1
106.40625,0.014578648399668194,-2.36,1
106.421875,0.01839840276010472,3.56,1
106.4375,0.01571978772315758,8.77,1
106.453125,0.01641027473674945,13.04,1
106.46875,0.015286161107773998,16.22,1
106.484375,0.009176028656051905,18.24,1
106.5,6.571958322308239e-05,19.15,1
106.515625,0.023302169352244977,19.12,1
106.53125,0.03762272674780938,18.38,1
106.546875,0.1030637683853314,17.24,1
106.5625,0.05841338565920863,15.97,1
106.578125,0.013487108985383805,14.75,1
106.59375,-0.03777646825695633,13.66,1
106.609375,-0.02302335694282021,12.74,1
106.625,-0.06284956699276822,12.01,1
106.640625,0.02002054050271437,11.52,1
106.65625,0.10953249798668974,11.36,1
106.671875,0.5844259907749743,11.57,1
106.6875,0.6257458896219431,12.13,1
106.703125,-0.025043318065357183,12.89,1
106.71875,-0.20584272915608434,13.66,1
106.734375,-0.2486076820462774,14.2,1
106.75,-0.22872963401429883,14.37,1
106.765625,-0.2386671503639088,14.18,1
106.78125,-0.20664145045373913,13.72,1
106.796875,-0.20954709683283868,13.13,1
106.8125,-0.1918611158698382,12.53,1
106.828125,-0.20842809783783595,11.93,1
106.84375,-0.21945106774384593,11.22,1
106.859375,-0.25867321306129076,10.24,1
106.875,-0.2766925738326287,8.85,1
106.890625,-0.29935667484010775,7.0,1
106.90625,-0.24644404194469205,4.71,1
106.921875,-0.15001996064421935,2.06,1
106.9375,-0.010303110817720755,-0.82,1
106.953125,0.07462737904943233,-3.81,1
106.96875,0.11307422739983242,-6.75,1
106.984375,0.10877797667653827,-9.53,1
107.0,0.10790338287543204,-12.04,1
107.015625,0.09158843664517534,-14.22,1
107.03125,0.08065549345030833,-16.08,1
107.046875,0.07224967240905962,-17.7,1
107.0625,0.06909167737774384,-19.19,1
107.078125,0.061456481070858236,-20.69,1
107.09375,0.07523653836869451,-22.3,1
107.109375,0.06693877679304586,-24.08,1
107.125,0.07882674807730067,-25.98,1
107.140625,0.05969957353888174,-27.83,1
107.15625,0.060873109294327196,-29.32,1
107.171875,0.05361791202382519,-30.0,1
107.1875,0.054101347064957395,-29.44,1
107.203125,0.055858051723174616,-27.28,1
107.21875,0.051199523514281094,-23.41,1
107.234375,0.038824019188818414,-17.99,1
107.25,0.048700488214541066,-11.41,1
107.265625,0.03805659448967907,-4.21,1
107.28125,0.04024042237513109,3.05,1
107.296875,0.03710369585709216,9.88,1
107.3125,0.030270667094593005,15.84,1
107.328125,0.01772806256150062,20.61,1
