time_s,ecg,ppg,label
114.03125,0.029201267831838292,-28.02,1
114.046875,0.033979111742222845,-27.5,1
114.0625,0.030192556292176136,-26.58,1
114.078125,0.029800712283835906,-25.66,1
114.09375,0.037669199696656365,-25.12,1
114.109375,0.03713601136576046,-25.15,1
114.125,0.04452796471263753,-25.63,1
114.140625,0.03518491241388738,-26.27,1
114.15625,0.04267715263911671,-26.74,1
114.171875,0.04053193117287326,-26.95,1
114.1875,0.05070003122241227,-27.01,1
114.203125,0.032426562135666866,-27.22,1
114.21875,0.04433687716132847,-27.9,1
114.234375,0.04006079914454407,-29.16,1
114.25,0.0437771228167213,-30.89,1
114.265625,0.03186215299495855,-32.81,1
114.28125,0.029321329232489493,-34.58,1
114.296875,0.030186819951923224,-35.92,1
114.3125,0.027104854566594793,-36.74,1
114.328125,0.029533638977349855,-37.1,1
114.34375,0.030989951902336277,-37.24,1
114.359375,0.04265510424679899,-37.5,1
114.375,0.07411549727443612,-38.29,1
114.390625,0.12789432484621502,-40.11,1
114.40625,0.05371196845976903,-43.24,1
114.421875,0.02948686130173792,-47.54,1
114.4375,-0.017565839702566796,-52.11,1
114.453125,0.001644155978629904,-55.32,1
114.46875,-0.026775594570904206,-55.24,1
114.484375,-0.016027136189699413,-50.34,1
114.5,-0.2742839223630944,-40.21,1
114.515625,0.8590176519662248,-25.9,1
114.53125,1.6056694405772005,-9.65,1
114.546875,0.4274637569832171,5.95,1
114.5625,-0.10205626004661902,18.82,1
114.578125,-0.19157297330573422,27.99,1
114.59375,-0.2781452077509061,33.64,1
114.609375,-0.24488974746568,36.56,1
114.625,-0.2163409072730081,37.67,1
114.640625,-0.19134064092668962,37.55,1
114.65625,-0.14922008684058696,36.52,1
114.671875,-0.10726481225627622,34.83,1
114.6875,-0.08972457037216083,32.86,1
114.703125,-0.038567276437360395,31.12,1
114.71875,0.0034834434178426295,30.03,1
114.734375,0.06367243270455088,29.75,1
114.75,0.128341188300204,30.08,1
114.765625,0.21214690259188607,30.59,1
114.78125,0.31265135704431585,30.84,1
114.796875,0.4069914364764586,30.63,1
114.8125,0.3938338675322953,30.07,1
114.828125,0.2180705116895627,29.51,1
114.84375,-0.003426575799678582,29.36,1
114.859375,-0.18773430767972216,29.93,1
114.875,-0.2538396695096755,31.27,1
114.890625,-0.2715556672042826,33.13,1
114.90625,-0.27896413207630305,35.07,1
114.921875,-0.25140248090747047,36.56,1
114.9375,-0.24262050727842158,37.22,1
114.953125,-0.2050403419727269,36.96,1
114.96875,-0.18123967321747655,35.94,1
114.984375,-0.16444176524468987,34.52,1
115.0,-0.15638803332444215,33.1,1
115.015625,-0.14047420365157165,31.89,1
115.03125,-0.1348278931350158,30.95,1
115.046875,-0.11303688814576672,30.18,1
115.0625,-0.10484361092474548,29.46,1
115.078125,-0.11164856985772488,28.71,1
115.09375,-0.10060348432288697,27.92,1
115.109375,-0.10376995692209147,27.14,1
115.125,-0.11171118570460614,26.38,1
115.140625,-0.08223659315788737,25.62,1
115.15625,-0.08036924880638865,24.82,1
115.171875,-0.06909444545123242,23.92,1
115.1875,-0.06553517788961752,22.94,1
115.203125,-0.06395492816119991,21.9,1
115.21875,-0.055985615052306544,20.86,1
115.234375,-0.047382358199585306,19.87,1
115.25,-0.03508226924209494,18.96,1
115.265625,-0.020475719519082485,18.11,1
115.28125,-0.02281667737360705,17.24,1
115.296875,-0.018490384871431925,16.27,1
115.3125,-0.020478515282794225,15.13,1
115.328125,-0.011854727259655804,13.81,1
115.34375,-0.00513622825591179,12.41,1
115.359375,0.003953180696295439,11.1,1
115.375,-0.0070598735401803305,10.03,1
115.390625,0.008100065456352891,9.25,1
115.40625,0.007727826892626342,8.7,1
115.421875,0.007313266414372606,8.2,1
115.4375,0.01830606845346262,7.51,1
115.453125,0.013884476441249757,6.51,1
115.46875,0.022708637370468056,5.18,1
115.484375,0.02292989798844808,3.63,1
115.5,0.02367722208750853,2.06,1
115.515625,0.030900289257953645,0.64,1
115.53125,0.035938799466340314,-0.49,1
115.546875,0.026371243910822063,-1.34,1
115.5625,0.028457796167825036,-2.02,1
115.578125,0.026724651659483314,-2.71,1
115.59375,0.02448203905418503,-3.6,1
115.609375,0.03092241446085409,-4.81,1
115.625,0.0398167778964921,-6.36,1
115.640625,0.033253914394320655,-8.12,1
115.65625,0.03218079519577632,-9.92,1
115.671875,0.0463149216180946,-11.6,1
115.6875,0.0491379666452139,-13.11,1
115.703125,0.12157151137583815,-14.55,1
115.71875,0.07272989000208226,-16.1,1
115.734375,0.03390162167312954,-17.96,1
115.75,-0.005807936172765977,-20.19,1
115.765625,0.01754331561132975,-22.74,1
115.78125,-0.03393143101955631,-25.43,1
115.796875,0.030750161606720353,-28.05,1
115.8125,-0.2318116373656955,-30.46,1
115.828125,0.37494098543283655,-32.69,1
115.84375,1.6656093754805859,-34.85,1
115.859375,0.7034863497095197,-37.2,1
115.875,-0.107440427621548,-40.03,1
115.890625,-0.10272940306033361,-43.59,1
115.90625,-0.24549028339206577,-47.96,1
115.921875,-0.1943741897956885,-52.87,1
115.9375,-0.18812889039815112,-57.64,1
115.953125,-0.15129338872870307,-61.15,1
115.96875,-0.12502299537622924,-62.16,1
115.984375,-0.08685469867068925,-59.62,1
116.0,-0.05662042629067839,-53.17,1
116.015625,-0.006967003925236729,-43.27,1
116.03125,0.0358945228563958,-31.13,1
116.046875,0.10296354865946132,-18.29,1
116.0625,0.17422353278587596,-6.22,1
116.078125,0.2908389383176821,4.05,1
116.09375,0.3917354553585291,12.0,1
116.109375,0.4645008062938234,17.55,1
116.125,0.45345489745875633,20.9,1
116.140625,0.26240835373305915,22.46,1
116.15625,-0.006374328886657418,22.77,1
116.171875,-0.20971605611353933,22.5,1
116.1875,-0.3240516539144618,22.33,1
116.203125,-0.35490691709751304,22.74,1
116.21875,-0.3386902255732787,23.93,1
116.234375,-0.31870054631276457,25.76,1
116.25,-0.30546021928661443,27.84,1
116.265625,-0.28002910958472,29.78,1
116.28125,-0.24224995953456097,31.31,1
116.296875,-0.21085597690331367,32.34,1
116.3125,-0.1977828208942449,32.96,1
116.328125,-0.1781666184458047,33.32,1
116.34375,-0.16679737327843283,33.55,1
116.359375,-0.14090675132017652,33.74,1
116.375,-0.13689647386723164,33.95,1
116.390625,-0.12345387301480086,34.23,1
116.40625,-0.12287592382632896,34.56,1
116.421875,-0.13322619422122278,34.87,1
116.4375,-0.0937788391586377,35.0,1
116.453125,-0.08640873844456812,34.77,1
116.46875,-0.09055932394103242,34.03,1
116.484375,-0.08801218707473485,32.78,1
116.5,-0.07786692323977992,31.14,1
116.515625,-0.0474492431935807,29.36,1
116.53125,-0.053980001170057766,27.68,1
116.546875,-0.04648735130552025,26.25,1
116.5625,-0.043999394023935254,25.05,1
116.578125,-0.024033864715996285,23.96,1
116.59375,-0.011146176002821572,22.84,1
116.609375,-0.02333996968820173,21.57,1
116.625,-0.003487628474025554,20.19,1
116.640625,-0.008256911848040602,18.81,1
116.65625,0.003961173806828425,17.58,1
116.671875,-0.006268970514395556,16.62,1
116.6875,0.02200262500925073,15.99,1
116.703125,0.007427798711785099,15.6,1
116.71875,0.01832075086220424,15.29,1
116.734375,0.024410058277968123,14.9,1
116.75,0.025248906956384563,14.28,1
116.765625,0.037640584414128354,13.39,1
116.78125,0.04864229309528567,12.28,1
116.796875,0.07223200117942434,11.05,1
116.8125,0.12324870324405243,9.85,1
116.828125,0.07708028281293912,8.77,1
116.84375,0.047642425391172256,7.84,1
116.859375,-0.004104191007064631,6.99,1
116.875,0.019266443960564622,6.12,1
116.890625,-0.011626157025479082,5.09,1
116.90625,0.04807686526201061,3.82,1
116.921875,-0.23370161664039268,2.34,1
116.9375,0.53606413464711,0.72,1
116.953125,1.697333379272017,-0.89,1
116.96875,0.5571610347843133,-2.4,1
116.984375,-0.1005264072069196,-3.76,1
117.0,-0.08655269773832044,-5.04,1
117.015625,-0.20703290581928774,-6.32,1
117.03125,-0.16902409622270645,-7.68,1
117.046875,-0.16331972940463674,-9.16,1
117.0625,-0.11089905879275298,-10.77,1
117.078125,-0.10866733041248788,-12.49,1
117.09375,-0.04520889992836563,-14.29,1
117.109375,-0.053611079433191794,-16.14,1
117.125,0.02695031325562411,-17.98,1
117.140625,0.0817743595887823,-19.74,1
117.15625,0.12444771469441927,-21.42,1
117.171875,0.20459763700737962,-23.07,1
117.1875,0.3097005704339368,-24.86,1
117.203125,0.39180462433989827,-27.04,1
117.21875,0.47111081477498157,-29.88,1
117.234375,0.42583716328868887,-33.48,1
117.25,0.20581667227314276,-37.66,1
117.265625,-0.03234362097782989,-41.86,1
117.28125,-0.22324282663973724,-45.2,1
117.296875,-0.3225200290234569,-46.69,1
117.3125,-0.32842053762436946,-45.51,1
117.328125,-0.29841898092144775,-41.32,1
117.34375,-0.2910074201018491,-34.37,1
117.359375,-0.2532407238878261,-25.47,1
117.375,-0.22285019206122567,-15.74,1
117.390625,-0.17740250595043444,-6.31,1
117.40625,-0.1625679619400229,1.91,1
117.421875,-0.14812338038577097,8.39,1
117.4375,-0.1129931652853146,12.96,1
117.453125,-0.10304838370909973,15.74,1
117.46875,-0.09079675076012336,17.05,1
117.484375,-0.07730221087725621,17.3,1
117.5,-0.059770791671953705,16.96,1
117.515625,-0.051592786647788776,16.48,1
117.53125,-0.06443428777631019,16.21,1
117.546875,-0.04395992233032299,16.37,1
117.5625,-0.033029867261455945,17.04,1
117.578125,-0.060038209720400554,18.15,1
117.59375,-0.01235311207273194,19.59,1
117.609375,-0.03467430295070981,21.23,1
117.625,-0.017478628321718655,23.02,1
117.640625,-0.02944713676506035,24.99,1
117.65625,-0.018609245521390597,27.23,1
117.671875,-0.01546782966107777,29.76,1
117.6875,-0.00014128934485935945,32.52,1
117.703125,-0.02167066260132443,35.26,1
117.71875,-0.017175112209498536,37.68,1
117.734375,0.0042321580429943535,39.5,1
117.75,-0.010631239724875691,40.6,1
117.765625,-0.00402123515876227,41.07,1
117.78125,0.01753054791181877,41.18,1
117.796875,0.03409611096271571,41.18,1
117.8125,0.01697018468612739,41.22,1
117.828125,-0.0011453832175566086,41.23,1
117.84375,0.02362701030354731,41.06,1
117.859375,0.03893425987633538,40.5,1
117.875,0.04666684679777799,39.45,1
117.890625,0.04994564258996955,37.87,1
117.90625,0.07065301017212922,35.75,1
117.921875,0.10557673445551395,32.99,1
117.9375,0.1594029762573816,29.37,1
117.953125,0.08925822679377898,24.7,1
117.96875,0.06546428374910279,18.96,1
117.984375,0.018841413872673296,12.51,1
118.0,-0.0031493129363750244,6.03,1
118.015625,0.006484099652753455,0.32,1
118.03125,0.003483352810587382,-3.97,1
118.046875,-0.24482922715952485,-6.63,1
118.0625,0.9433445767054481,-7.93,1
118.078125,1.5467262212960258,-8.45,1
118.09375,0.3105983846972812,-8.92,1
118.109375,-0.07035029186543652,-9.95,1
118.125,-0.18726849016543415,-11.9,1
118.140625,-0.247646126220954,-14.91,1
118.15625,-0.19343851267216244,-18.92,1
118.171875,-0.18468028610997364,-23.7,1
118.1875,-0.18009221910388612,-28.89,1
118.203125,-0.12925056180380787,-34.04,1
118.21875,-0.08339808656360974,-38.68,1
118.234375,-0.06106007353207939,-42.47,1
118.25,-0.022937842416310066,-45.39,1
118.265625,0.019338060032406887,-47.72,1
118.28125,0.12904961270921964,-49.95,1
118.296875,0.16772915270925867,-52.69,1
118.3125,0.25888614035657004,-56.38,1
118.328125,0.38204947792207317,-61.18,1
118.34375,0.45471238094573396,-66.83,1
118.359375,0.3643079098210301,-72.71,1
118.375,0.11677373922268919,-77.87,1
118.390625,-0.07522661300851254,-81.21,1
118.40625,-0.23203298944217265,-81.62,1
118.421875,-0.2969633766973348,-78.3,1
118.4375,-0.32351093258263514,-70.9,1
118.453125,-0.3034113026617057,-59.66,1
118.46875,-0.25433922262059466,-45.41,1
118.484375,-0.26350758047393485,-29.4,1
118.5,-0.2518281596655056,-13.04,1
118.515625,-0.1908059566462655,2.38,1
118.53125,-0.17627931664504273,15.82,1
118.546875,-0.1710973307809469,26.66,1
118.5625,-0.15485184052741613,34.74,1
118.578125,-0.13633457327282672,40.3,1
118.59375,-0.12820753030781354,43.97,1
118.609375,-0.12110619836422432,46.53,1
118.625,-0.12310903426715042,48.76,1
118.640625,-0.11246536475244245,51.17,1
118.65625,-0.10059948999362482,53.96,1
118.671875,-0.09399204656895264,56.95,1
118.6875,-0.09790588049417376,59.83,1
118.703125,-0.08171957015926168,62.22,1
118.71875,-0.0629874978382026,63.85,1
118.734375,-0.057287602228395275,64.53,1
118.75,-0.06931316318523716,64.27,1
118.765625,-0.042985410306884325,63.16,1
118.78125,-0.051998007851709147,61.44,1
118.796875,-0.03011437618299469,59.44,1
118.8125,-0.03364647268116549,57.45,1
118.828125,-0.03410057832882959,55.66,1
118.84375,0.007481036233919958,54.04,1
118.859375,-0.02277008308528237,52.36,1
118.875,-0.02554337055996232,50.38,1
118.890625,-0.02257517626457193,47.94,1
118.90625,-0.0057050064780264425,45.07,1
118.921875,0.005378920738123395,41.93,1
118.9375,-0.006086103171179169,38.75,1
118.953125,-0.012425069007483755,35.63,1
118.96875,-0.0012490550649603264,32.58,1
118.984375,-0.004774505173269477,29.53,1
119.0,-0.004080434476584399,26.34,1
119.015625,0.015436537248673568,22.89,1
119.03125,-0.023381357505568495,19.05,1
119.046875,-0.010897212043868442,14.74,1
119.0625,-0.024539417487388693,9.97,1
119.078125,-0.02043594124327652,4.96,1
119.09375,-0.019078668281122386,0.14,1
119.109375,-0.016897237964516778,-3.94,1
119.125,-0.01475396521452561,-6.77,1
119.140625,0.08447614551061898,-8.11,1
119.15625,0.044560971898349996,-8.04,1
119.171875,0.028163629015665534,-6.93,1
119.1875,-0.02232178776618627,-5.3,1
119.203125,-0.02913942934132595,-3.62,1
119.21875,-0.04770818827758718,-2.21,1
119.234375,0.00874632792486917,-1.28,1
119.25,-0.23207367192868336,-0.92,1
119.265625,0.30692314699871226,-1.23,1
119.28125,1.6919926824669298,-2.3,1
119.296875,0.7552448665124117,-4.2,1
119.3125,-0.11536056211695069,-6.94,1
119.328125,-0.1056647204622923,-10.44,1
119.34375,-0.2495256399915064,-14.58,1
119.359375,-0.1996752775375616,-19.18,1
119.375,-0.21009601162791222,-24.03,1
119.390625,-0.1576695571610507,-28.94,1
119.40625,-0.12450695599087636,-33.73,1
119.421875,-0.08077679515799961,-38.37,1
119.4375,-0.07964681589123329,-42.99,1
119.453125,-0.003626533395947715,-47.86,1
119.46875,0.02937725866730818,-53.24,1
119.484375,0.10101842857155445,-59.1,1
119.5,0.17295175853733608,-64.97,1
119.515625,0.27767245974042126,-69.86,1
119.53125,0.3763424621946134,-72.57,1
119.546875,0.47507059040419003,-72.11,1
119.5625,0.4608675561916927,-68.13,1
119.578125,0.2808012739400597,-61.17,1
119.59375,0.020360703906235077,-52.51,1
119.609375,-0.18109668170857154,-43.76,1
119.625,-0.2873816071408674,-36.35,1
119.640625,-0.33135107920072815,-31.11,1
119.65625,-0.3287820887171591,-28.14,1
119.671875,-0.3025647200776821,-27.05,1
119.6875,-0.28017683761359385,-27.24,1
119.703125,-0.25652835892308823,-28.14,1
119.71875,-0.2117658161480037,-29.35,1
119.734375,-0.21309981825347982,-30.63,1
119.75,-0.16738923183830826,-31.83,1
119.765625,-0.14254201255766694,-32.85,1
119.78125,-0.13394538515699536,-33.5,1
119.796875,-0.125669014432826,-33.54,1
119.8125,-0.1208350608197552,-32.78,1
119.828125,-0.13162514929204086,-31.17,1
119.84375,-0.09638394386603308,-28.81,1
119.859375,-0.09397966541620498,-25.86,1
119.875,-0.10146276287362277,-22.52,1
119.890625,-0.09909252545728267,-18.97,1
119.90625,-0.08567769461131797,-15.31,1
119.921875,-0.07220559564807509,-11.49,1
119.9375,-0.06308642400151399,-7.26,1
119.953125,-0.04899842017986428,-2.4,1
119.96875,-0.05631432951577465,3.11,1
119.984375,-0.0438540412653635,9.13,1
120.0,-0.03715466779273756,15.31,1
120.015625,-0.021334207681870183,21.15,1
120.03125,-0.030236392479531644,26.0,1
120.046875,-0.01661003151454299,29.33,1
120.0625,-0.008557712996917623,30.93,1
120.078125,0.012291975067746028,31.22,1
120.09375,-0.001958134934707146,30.93,1
120.109375,0.018155800002131402,30.77,1
120.125,0.02473692025717551,31.17,1
120.140625,0.09291878076556913,32.02,1
120.15625,0.08423681556043681,32.61,1
120.171875,0.03806702873253493,31.86,1
120.1875,-0.003923300528539529,28.8,1
120.203125,-0.02203392895263375,22.23,1
120.21875,-0.02034052186329736,12.57,1
120.234375,0.008404083955317755,1.59,1
120.25,-0.11130090250808457,-8.69,1
120.265625,-0.024199808633128584,-16.62,1
120.28125,1.5022693709391026,-20.7,1
120.296875,1.0982620975689052,-19.44,1
120.3125,-0.08735199200350269,-11.85,1
120.328125,-0.03026963821639477,1.59,1
120.34375,-0.18569959600326638,18.54,1
120.359375,-0.15629705602338836,35.29,1
120.375,-0.14264107766549816,47.75,1
120.390625,-0.1090671664813719,52.98,1
120.40625,-0.07784825560761678,50.28,1
120.421875,-0.04406690629791182,41.28,1
120.4375,-0.01059875921535046,28.84,1
120.453125,0.04707506133701702,15.81,1
120.46875,0.07613350819680785,4.06,1
120.484375,0.13303118364960534,-5.49,1
120.5,0.22917794044729609,-12.39,1
120.515625,0.3368944960563191,-16.45,1
120.53125,0.4330597710180035,-17.68,1
120.546875,0.5288182952845216,-16.41,1
120.5625,0.4988330976597616,-13.45,1
120.578125,0.32085523762255647,-10.13,1
120.59375,0.03038617567209223,-7.4,1
120.609375,-0.18655999302407572,-5.92,1
120.625,-0.3164807009085351,-5.72,1
120.640625,-0.3306684558356276,-6.29,1
120.65625,-0.3404443596221709,-7.03,1
120.671875,-0.3062986871230634,-7.49,1
120.6875,-0.2842350141850649,-7.45,1
120.703125,-0.2689564510611245,-6.76,1
120.71875,-0.2180102306416389,-5.37,1
120.734375,-0.19954314899063244,-3.32,1
120.75,-0.18425537985929985,-0.85,1
120.765625,-0.1690756090862489,1.69,1
120.78125,-0.14963107102435316,4.05,1
120.796875,-0.1422677932490166,6.19,1
120.8125,-0.11963191362289426,8.35,1
120.828125,-0.12072030468655379,11.05,1
120.84375,-0.10843845373000763,14.4,1
120.859375,-0.09710365416963486,17.78,1
120.875,-0.0889270912004528,19.96,1
120.890625,-0.07113049312953652,19.68,1
120.90625,-0.07066938455466568,16.5,1
120.921875,-0.07423916429256297,11.32,1
120.9375,-0.06547966946841638,6.27,1
120.953125,-0.036378441998120174,3.73,1
120.96875,-0.03838805865003676,5.31,1
120.984375,-0.02736606898420224,11.01,1
121.0,-0.01761977422430161,19.31,1
121.015625,-0.003503587907969722,27.94,1
121.03125,0.0010708056026532884,34.82,1
121.046875,0.03050250063543315,38.84,1
121.0625,0.011522111110005902,40.14,1
121.078125,0.08936052185882613,40.04,1
121.09375,0.0906581895781637,39.5,1
121.109375,0.04555590176486522,38.85,1
121.125,-0.006325654288287672,37.51,1
121.140625,-0.016073110231011056,34.52,1
121.15625,-0.025997614810411466,29.37,1
121.171875,0.023097245677165864,22.55,1
121.1875,-0.12716076145866761,15.57,1
121.203125,-0.001877480649325489,10.37,1
121.21875,1.5185752233558805,8.44,1
121.234375,1.1318899037623786,10.02,1
121.25,-0.014520083780912347,13.73,1
121.265625,-0.0586776391957676,16.87,1
121.28125,-0.19911006052057295,17.33,1
121.296875,-0.1695302130255382,14.73,1
121.3125,-0.1781360113826742,10.4,1
121.328125,-0.12544555008501337,6.37,1
121.34375,-0.13032877207821555,4.24,1
121.359375,-0.06795824157589624,4.56,1
121.375,-0.03909572906866726,6.79,1
121.390625,0.012677673194656909,9.41,1
121.40625,0.034031541319793884,9.97,1
121.421875,0.12410124518583851,7.27,1
121.4375,0.16395164994410236,2.17,1
121.453125,0.286124794596647,-3.38,1
121.46875,0.375249923171167,-7.91,1
121.484375,0.4548459630927074,-11.38,1
121.5,0.45344290151850813,-15.26,1
121.515625,0.27011966530533504,-18.84,1
121.53125,0.026572639525073768,-22.85,1
121.546875,-0.16141724127562623,-29.62,1
121.5625,-0.2887811456639333,-40.19,1
121.578125,-0.29453693561085564,-53.27,1
121.59375,-0.31468131525305865,-66.36,1
121.609375,-0.258493686013558,-77.66,1
121.625,-0.2688855326775674,-86.75,1
121.640625,-0.22286204138966176,-94.19,1
121.65625,-0.21992235837585453,-100.87,1
121.671875,-0.1798868160958683,-108.03,1
121.6875,-0.16547441824278822,-118.81,1
121.703125,-0.13399094698309783,-134.93,1
121.71875,-0.12344437553709142,-155.28,1
121.734375,-0.11722792313334261,-176.97,1
121.75,-0.08835482944074739,-197.44,1
121.765625,-0.11223392214760616,-215.24,1
121.78125,-0.09133702761587045,-229.64,1
121.796875,-0.09839388403281632,-240.18,1
121.8125,-0.09139543164057978,-231.21,1
121.828125,-0.050798612180287424,-197.01,1
121.84375,-0.09337756057912687,-146.48,1
121.859375,-0.05805930870692334,-94.69,1
121.875,-0.04005451056673431,-50.46,1
121.890625,-0.042588299568812306,-14.34,1
121.90625,-0.04714378683188435,16.83,1
121.921875,-0.033781645541888804,45.89,1
121.9375,-0.04108544742032947,73.61,1
121.953125,-0.003767309038522472,99.81,1
121.96875,-0.01380132763857629,121.08,1
121.984375,-0.025188853934867972,134.28,1
122.0,-0.011988094236043934,139.44,1
122.015625,-0.0029531608543254284,139.28,1
122.03125,-0.01965056973134247,136.98,1
122.046875,0.02294414109687525,134.9,1
122.0625,-0.008145701145382657,134.69,1
122.078125,0.01663574665606304,137.97,1
122.09375,0.014485470971184938,140.5,1
122.109375,0.03743055392459277,139.57,1
122.125,0.05806830360724887,134.18,1
122.140625,0.12640347344397765,125.71,1
122.15625,0.05029399764379064,116.76,1
122.171875,0.020122057218233128,109.17,1
122.1875,-0.032798059906843424,103.29,1
122.203125,0.0017119803691651352,98.51,1
122.21875,-0.008075309161344534,93.99,1
122.234375,-0.016707331568895697,88.94,1
122.25,-0.2893317623394749,82.46,1
122.265625,0.7980930134415137,74.14,1
122.28125,1.6646960501115236,64.84,1
122.296875,0.441928815164849,55.99,1
122.3125,-0.067788296055283,48.47,1
122.328125,-0.1777751512475329,42.21,1
122.34375,-0.23951689655154032,36.56,1
122.359375,-0.21796548476876604,30.74,1
122.375,-0.21205826469134512,24.13,1
122.390625,-0.1619807263225336,16.44,1
122.40625,-0.12368891037455841,7.71,1
122.421875,-0.08691655071666138,-1.34,1
122.4375,-0.05773420744378176,-9.73,1
122.453125,0.018236338511204125,-16.89,1
122.46875,0.011696426104484398,-22.87,1
122.484375,0.08524913548838456,-28.11,1
122.5,0.18370748240279114,-33.21,1
122.515625,0.28667858396969914,-38.7,1
122.53125,0.37352658924003973,-44.77,1
122.546875,0.4585026864028942,-51.51,1
122.5625,0.3574616038600307,-58.74,1
122.578125,0.15494353531695704,-66.24,1
122.59375,-0.08773749813835224,-74.01,1
122.609375,-0.23655364620324393,-82.34,1
122.625,-0.3069237956873435,-91.62,1
122.640625,-0.3085692662455281,-101.99,1
122.65625,-0.30071664018898586,-112.97,1
122.671875,-0.2781135562418025,-123.11,1
122.6875,-0.25656342688213835,-130.54,1
122.703125,-0.24050720250937635,-133.43,1
122.71875,-0.20863876463721417,-130.73,1
122.734375,-0.1804945965558258,-122.56,1
122.75,-0.16052716012065646,-110.25,1
122.765625,-0.1437343936768154,-95.77,1
122.78125,-0.12118925712299086,-81.12,1
122.796875,-0.11746178698080856,-67.65,1
122.8125,-0.11656321835684239,-55.87,1
122.828125,-0.10588968950409608,-45.68,1
122.84375,-0.10469528567668582,-36.8,1
122.859375,-0.09849226676507397,-28.99,1
122.875,-0.08192164230116977,-22.19,1
122.890625,-0.07750574572995289,-16.33,1
122.90625,-0.06843567048688444,-11.19,1
122.921875,-0.06477961703056791,-6.35,1
122.9375,-0.04713278303102619,-1.32,1
122.953125,-0.04203378406412157,4.22,1
122.96875,-0.02981893981281049,10.35,1
122.984375,-0.018832290890419056,16.84,1
123.0,-0.013891022559513192,23.35,1
123.015625,-0.014822149298684589,29.54,1
123.03125,-0.0017239227855105651,35.23,1
123.046875,-0.0034571878902949836,40.31,1
123.0625,0.026675724564998157,44.74,1
123.078125,0.021234693173722428,48.51,1
123.09375,0.015239914439047347,51.61,1
123.109375,0.026099711269053753,53.99,1
123.125,0.027787574256965035,55.6,1
123.140625,0.03374641204250246,56.44,1
123.15625,0.04777277159892596,56.55,1
123.171875,0.0403277158257873,56.2,1
123.1875,0.1269055510832867,55.84,1
123.203125,0.10519667393442866,56.09,1
123.21875,0.05046512432629617,57.54,1
123.234375,0.000998294353843701,60.47,1
123.25,0.0034968634893296708,64.74,1
123.265625,-0.009840123479527185,69.77,1
123.28125,0.023116671034117898,74.84,1
123.296875,-0.15307492025682323,79.28,1
123.3125,0.03979027357137595,82.73,1
123.328125,1.5564298287887128,85.15,1
123.34375,1.0410315675287116,86.67,1
123.359375,-0.08305954105967435,87.47,1
123.375,-0.06489432462806165,87.74,1
123.390625,-0.2092773314896227,87.7,1
123.40625,-0.18983149314132383,87.58,1
123.421875,-0.18783487939901838,87.5,1
123.4375,-0.1464360126193215,87.36,1
123.453125,-0.11625592841709241,86.7,1
123.46875,-0.07292585150976078,84.89,1
123.484375,-0.0495391627148632,81.45,1
123.5,0.010477259728060585,76.37,1
123.515625,0.052482490389476256,70.18,1
123.53125,0.11032798815282037,63.82,1
123.546875,0.18960800215435278,58.1,1
123.5625,0.28395473979616204,53.39,1
123.578125,0.3908286544342214,49.43,1
123.59375,0.4786461492117085,45.56,1
123.609375,0.4684050648694824,41.1,1
123.625,0.29078055716358653,35.73,1
123.640625,0.04690138395936378,29.58,1
123.65625,-0.16700740581513407,23.14,1
123.671875,-0.2840949534295928,16.95,1
123.6875,-0.3119018866154966,11.44,1
123.703125,-0.30835893814747295,6.79,1
123.71875,-0.29772588418100937,3.02,1
123.734375,-0.2727219649761061,0.08,1
123.75,-0.24629505490877737,-2.21,1
123.765625,-0.22801770209702474,-4.18,1
123.78125,-0.19119979782663335,-6.38,1
123.796875,-0.17099780063099634,-9.56,1
123.8125,-0.15861710296955395,-14.54,1
123.828125,-0.1363350125774727,-21.88,1
123.84375,-0.13453976272505414,-31.78,1
123.859375,-0.13482446820708693,-43.93,1
123.875,-0.1300661943888777,-57.56,1
123.890625,-0.12665970620943384,-71.67,1
123.90625,-0.11256255667769219,-85.25,1
123.921875,-0.10074077655673534,-97.44,1
123.9375,-0.10279923785523903,-107.62,1
123.953125,-0.09158085099468749,-115.45,1
123.96875,-0.07717206692684318,-120.81,1
123.984375,-0.07048102339885015,-123.83,1
124.0,-0.067495299041414,-124.81,1
124.015625,-0.045058757638719936,-124.15,1
124.03125,-0.05379782067283375,-122.12,1
124.046875,-0.036924807629432274,-118.7,1
124.0625,-0.020609291516701066,-113.51,1
124.078125,-0.035463284691626004,-105.99,1
124.09375,-0.025965092439268738,-95.73,1
124.109375,-0.034745874654577985,-82.87,1
124.125,-0.018244711797669486,-68.22,1
124.140625,-0.01711886277542082,-53.17,1
124.15625,-0.0017290575052340128,-39.23,1
124.171875,0.0170596109175307,-27.6,1
124.1875,0.042708041666277154,-18.86,1
124.203125,0.11290242181662458,-12.91,1
124.21875,0.0253398005747147,-9.2,1
124.234375,-0.002855175085715005,-6.98,1
124.25,-0.0350695310512098,-5.56,1
124.265625,-0.00964034210193173,-4.47,1
124.28125,-0.048228259407641264,-3.49,1
124.296875,-0.002364041941835808,-2.65,1
124.3125,-0.2899573335374123,-2.17,1
124.328125,0.6900049315483704,-2.35,1
124.34375,1.6675066737215025,-3.41,1
124.359375,0.2634439923628955,-5.39,1
124.375,-0.14844134920417504,-8.08,1
124.390625,-0.091607626142531,-11.13,1
124.40625,-0.18212608207712233,-14.17,1
124.421875,-0.1412392716218809,-16.98,1
