time_s,ecg,ppg
37.453125,0.2125901951936662,-4.8
37.46875,0.172700552,-3.84
37.484375,0.16833544162954456,-3.01
37.5,0.15565023508987186,-2.62
37.515625,0.17614402380363578,-2.87
37.53125,0.20495496364431465,-3.65
37.546875,0.21259760159744773,-4.56
37.5625,0.17672360902281392,-5.04
37.578125,0.13356666924786956,-4.6
37.59375,0.069776213,-3.06
37.609375,0.059298021,-0.6
37.625,0.038184163,2.28
37.640625,0.024128266,4.91
37.65625,0.016218393826343113,6.61
37.671875,0.009398451,6.93
37.6875,0.002421877,5.7
37.703125,0.033181077,3.12
37.71875,0.054592978,-0.23
37.734375,0.10921811605101776,-3.45
37.75,0.16693792925230835,-5.47
37.765625,0.1408240290735138,-5.38
37.78125,0.059339827,-2.73
37.796875,0.034210915,2.16
37.8125,0.019777859173701843,8.23
37.828125,0.00125857,13.94
37.84375,0.021158429683415646,17.96
37.859375,0.3782899500078428,19.66
37.875,0.6286753611372986,19.36
37.890625,0.3498904287693273,18.09
37.90625,-0.048711086,16.92
37.921875,-0.154306294,16.38
37.9375,-0.190029615,16.14
37.953125,-0.17828293,15.27
37.96875,-0.17098646,12.85
37.984375,-0.122075701,8.57
38,-0.132504754,2.92
38.015625,-0.10493835,-3.04
38.03125,-0.113214358,-8.12
38.046875,-0.126126106,-11.52
38.0625,-0.164579859,-12.95
38.078125,-0.167394025,-12.5
38.09375,-0.160206655,-10.54
38.109375,-0.112709461,-7.56
38.125,-0.038876953,-4.25
38.140625,0.045608042834952435,-1.47
38.15625,0.057918678,-0.08
38.171875,0.028226372715368153,-0.59
38.1875,-0.001698675,-2.91
38.203125,0.01579458,-6.14
38.21875,0.036998538,-8.96
38.234375,0.10963858349482862,-10.05
38.25,0.10755160299207611,-8.69
38.265625,0.092018263,-4.99
38.28125,0.065334949,0.22
38.296875,0.059511415,5.73
38.3125,0.028513353973734012,10.36
38.328125,0.039698218,13.28
38.34375,0.065009223,14.05
38.359375,0.044821358,12.7
38.375,0.053528629,9.64
38.390625,0.048904099,5.66
38.40625,0.054746462,1.78
38.421875,0.054744011,-0.97
38.4375,0.035955047,-1.94
38.453125,0.076736858,-1.13
38.46875,0.054694639,0.73
38.484375,0.061168132,2.43
38.5,0.081026093,2.7
38.515625,0.11983893877682186,0.74
38.53125,0.17691818850145344,-3.43
38.546875,0.13382836772067958,-9.01
38.5625,0.069099792,-14.62
38.578125,0.034681365542459534,-18.82
38.59375,0.013890258,-20.49
38.609375,-0.006957516,-19.15
38.625,0.006401697,-15.07
38.640625,0.2644177751070707,-9.21
38.65625,0.5675538490739359,-2.93
38.671875,0.5127840610914279,2.32
38.6875,0.075421873,5.46
38.703125,-0.133028376,6.09
38.71875,-0.167853073,4.56
38.734375,-0.178961861,1.77
38.75,-0.167051732,-1.2
38.765625,-0.14359743,-3.51
38.78125,-0.11582769,-4.8
38.796875,-0.111216844,-5.16
38.8125,-0.118840818,-4.94
38.828125,-0.121299177,-4.47
38.84375,-0.161265462,-3.91
38.859375,-0.135618115,-3.23
38.875,-0.180270026,-2.29
38.890625,-0.141089851,-1.07
38.90625,-0.060161797,0.32
38.921875,0.049845796,1.63
38.9375,0.044139808,2.6
38.953125,0.039891113,3.1
38.96875,0.020234478057705636,3.18
38.984375,0.047959860702424084,3.1
39,0.11951419983473274,3.17
39.015625,0.10508388777777702,3.6
39.03125,0.10381876556711908,4.38
39.046875,0.12357505383268724,5.26
39.0625,0.08291968,5.88
39.078125,0.032188163765359504,5.95
39.09375,-0.038166095,5.36
39.109375,-0.063989378,4.24
39.125,-0.107313158,2.82
39.140625,-0.096065905,1.27
39.15625,-0.105417037,-0.4
39.171875,-0.094703702,-2.27
39.1875,-0.076963111,-4.47
39.203125,-0.035726241,-6.99
39.21875,-0.010341786,-9.72
39.234375,0.048113901,-12.47
39.25,0.1179808298677104,-15.04
39.265625,0.182399957,-17.3
39.28125,0.19326430120595733,-19.12
39.296875,0.096234321,-20.28
39.3125,-0.058029828,-20.53
39.328125,-0.144458235,-19.62
39.34375,-0.191671121,-17.48
39.359375,-0.180022294,-14.3
39.375,-0.149206119,-10.51
39.390625,0.2511620730308991,-6.61
39.40625,0.3704963845926187,-2.95
39.421875,0.24403111854057155,0.38
39.4375,-0.00511168,3.53
39.453125,-0.186265938,6.73
39.46875,-0.159483787,10.06
39.484375,-0.185961792,13.41
39.5,-0.171633943,16.49
39.515625,-0.14726497,18.98
39.53125,-0.107047754,20.71
39.546875,-0.118219775,21.66
39.5625,-0.11675308,21.91
39.578125,-0.167186217,21.56
39.59375,-0.168745288,20.65
39.609375,-0.173406462,19.2
39.625,-0.173541274,17.31
39.640625,-0.125667005,15.24
39.65625,-0.04666422,13.34
39.671875,0.031924323,11.99
39.6875,0.083437214,11.4
39.703125,0.095540744,11.49
39.71875,0.11719790959867794,12.01
39.734375,0.11839894911491078,12.61
39.75,0.094185531,13.04
39.765625,0.06540583,13.15
39.78125,0.074132947,12.93
39.796875,0.052576247,12.38
39.8125,0.049779367,11.51
39.828125,0.075999425,10.31
39.84375,0.09788949,8.84
39.859375,0.076516143,7.27
39.875,0.09061007,5.78
39.890625,0.090047549,4.54
39.90625,0.11682638411317839,3.58
39.921875,0.10903928130717189,2.72
39.9375,0.14402953679072808,1.68
39.953125,0.16290990030599106,0.22
39.96875,0.21991752151522323,-1.76
39.984375,0.2347115221205259,-4.11
40,0.15945434678498996,-6.5
40.015625,0.011708172,-8.57
40.03125,-0.077473889,-10
40.046875,-0.071688136,-10.63
40.0625,-0.114119735,-10.41
40.078125,0.023602447,-9.44
40.09375,0.42064940870284967,-7.8
40.109375,0.5446368179166943,-5.57
40.125,0.26323784494338076,-2.8
40.140625,-0.104302494,0.54
40.15625,-0.198178109,4.44
40.171875,-0.232969449,8.91
40.1875,-0.234996197,13.84
40.203125,-0.194792854,19.03
40.21875,-0.149437384,24.11
40.234375,-0.095215161,28.71
40.25,-0.084075316,32.53
40.265625,-0.080236095,35.44
40.28125,-0.097639616,37.48
40.296875,-0.095299244,38.8
40.3125,-0.110340276,39.56
40.328125,-0.07379823,39.76
40.34375,-0.027713219,39.3
40.359375,0.074834869,37.96
40.375,0.11532944856305355,35.5
40.390625,0.13820254841890428,31.66
40.40625,0.11915364044561204,26.19
40.421875,0.088981739,18.93
40.4375,0.088106398,9.91
40.453125,0.053666414,-0.41
40.46875,0.034126824,-11.08
40.484375,0.043876029,-20.72
40.5,0.009175751,-27.89
40.515625,0.002233257,-31.57
40.53125,-0.027065976,-31.65
40.546875,-0.0160585,-28.92
40.5625,-0.037070642,-24.85
40.578125,-0.01939941,-21.02
40.59375,-0.04958056,-18.46
40.609375,-0.064401524,-17.4
40.625,-0.082261589,-17.33
40.640625,-0.072153695,-17.47
40.65625,-0.050354905,-17.24
40.671875,0.015168193,-16.52
40.6875,0.11238564818503097,-15.66
40.703125,0.079650509,-15.11
40.71875,0.011994605247216563,-15.15
40.734375,-0.015328721,-15.71
40.75,0.036331134434355955,-16.45
40.765625,0.085941103,-17.04
40.78125,0.16145125421234163,-17.39
40.796875,0.4386432086899911,-17.62
40.8125,0.40057851369113207,-18.02
40.828125,0.14733983846491283,-18.78
40.84375,-0.267416334,-19.86
40.859375,-0.384883571,-20.95
40.875,-0.24345692,-21.56
40.890625,-0.196197985,-21.16
40.90625,-0.142547012,-19.35
40.921875,-0.073648647,-15.95
40.9375,0.14527134734815045,-11.18
40.953125,0.16714691720823405,-5.57
40.96875,0.051868904,0.12
40.984375,-0.130256566,5.06
41,-0.241060832,8.63
41.015625,-0.276177519,10.56
41.03125,-0.290352065,10.89
41.046875,-0.226068669,9.93
41.0625,-0.139380902,8.13
41.078125,-0.087188489,5.99
41.09375,-0.030394707,4.05
41.109375,-0.021320272,2.84
41.125,0.009820722,2.75
41.140625,0.022205784103364608,3.83
41.15625,0.040147998,5.65
41.171875,0.035384108,7.32
41.1875,0.051900962467804776,7.88
41.203125,0.019644849,6.76
41.21875,0.032253301434740964,4.19
41.234375,-0.024685114,1.27
41.25,-0.01810582,-0.57
41.265625,0.027767500922676262,-0.26
41.28125,0.022103342353881318,2.25
41.296875,-0.038668478,5.88
41.3125,0.001216361,8.86
41.328125,0.064276405,9.64
41.34375,0.1689985690433485,7.61
41.359375,0.17065579952895343,3.39
41.375,0.029381646920695736,-1.58
41.390625,-0.026968199,-5.77
41.40625,-0.041286054,-8.22
41.421875,-0.025980102,-8.84
41.4375,-0.098758012,-8.18
41.453125,0.020581775,-7.02
41.46875,0.4789952383176739,-5.95
41.484375,0.5550920749361365,-5.25
41.5,0.2529931653366099,-4.96
41.515625,-0.102834606,-5.05
41.53125,-0.223941981,-5.5
41.546875,-0.226603223,-6.17
41.5625,-0.174388633,-6.76
41.578125,-0.17855803,-6.73
41.59375,-0.168617548,-5.59
41.609375,-0.165700144,-3.03
41.625,-0.142795652,0.77
41.640625,-0.103906804,5.2
41.65625,-0.091698492,9.4
41.671875,-0.082147389,12.62
41.6875,-0.07725817,14.45
41.703125,-0.049470107,14.95
41.71875,0.014295558879729732,14.48
41.734375,0.095444401,13.4
41.75,0.11379927101042396,11.88
41.765625,0.12470354222756437,9.85
41.78125,0.1376735381915846,7.14
41.796875,0.1292158827621806,3.7
41.8125,0.1353296967777923,-0.24
41.828125,0.11601105367100385,-4.16
41.84375,0.10162596325915897,-7.38
41.859375,0.10704275629533297,-9.28
41.875,0.1437417899452866,-9.4
41.890625,0.14327974324541543,-7.61
41.90625,0.1429435824293693,-4.12
41.921875,0.13066732207021672,0.49
41.9375,0.12429775313893913,5.44
41.953125,0.11107130385850074,9.91
41.96875,0.065439955,13.32
41.984375,0.042157490669918994,15.5
42,0.017051499,16.68
42.015625,0.091014168,17.29
42.03125,0.14251467712921143,17.69
42.046875,0.059418873063889065,17.92
42.0625,-0.028334404,17.64
42.078125,-0.058179938,16.29
42.09375,-0.02902962,13.29
42.109375,-0.015392902,8.29
42.125,0.050017469,1.29
42.140625,0.38250185782399015,-7.33
42.15625,0.48734918336808264,-16.84
42.171875,0.18191936179336018,-26.26
42.1875,-0.123752964,-34.56
42.203125,-0.222743376,-40.8
42.21875,-0.222122974,-44.33
42.234375,-0.224553013,-44.95
42.25,-0.188717899,-42.88
42.265625,-0.158657123,-38.75
42.28125,-0.116002974,-33.39
42.296875,-0.129179197,-27.66
42.3125,-0.150308576,-22.24
42.328125,-0.228091087,-17.55
42.34375,-0.268761433,-13.69
42.359375,-0.286852808,-10.58
42.375,-0.193067708,-8.04
42.390625,-0.020567112,-6.01
42.40625,0.036513551,-4.56
42.421875,0.11006638597717032,-3.81
42.4375,0.10795830791489579,-3.86
42.453125,0.001489328,-4.58
42.46875,-0.09882312,-5.64
42.484375,-0.096332357,-6.56
42.5,-0.061751149,-6.94
42.515625,-0.09141411,-6.58
42.53125,-0.068449906,-5.65
42.546875,-0.064567988,-4.62
42.5625,-0.078466798,-4.14
42.578125,-0.020733951,-4.76
42.59375,0.005088573,-6.7
42.609375,0.036537986,-9.69
42.625,0.028858924663612926,-12.93
42.640625,-0.01110143,-15.32
42.65625,-0.069948177,-15.79
42.671875,-0.083015548,-13.72
42.6875,-0.061295909,-9.08
42.703125,0.006255458,-2.53
42.71875,0.041627955,4.88
42.734375,-0.023846372,11.91
42.75,-0.109088482,17.36
42.765625,-0.142060962,20.21
42.78125,-0.135929827,19.72
42.796875,-0.16972651,15.58
42.8125,-0.014153925,8.14
42.828125,0.327340342,-1.59
42.84375,0.2847483032216539,-12.02
42.859375,0.061415185,-21.43
42.875,-0.232033484,-28.42
42.890625,-0.269416106,-32.25
42.90625,-0.223631206,-32.99
42.921875,-0.155231757,-31.27
42.9375,-0.087172055,-28.01
42.953125,-0.02618297,-24.06
42.96875,-0.008890613,-19.99
42.984375,-0.033139359,-16.14
43,-0.048982608,-12.62
43.015625,-0.075332983,-9.45
43.03125,-0.085622008,-6.62
43.046875,-0.064781731,-4.06
43.0625,-0.057009347,-1.78
43.078125,0.027830781,0.19
43.09375,0.098374073,1.68
43.109375,0.13069263487422117,2.47
43.125,0.1472834338333706,2.3
43.140625,0.1368604573355234,1
43.15625,0.13321266077999305,-1.41
43.171875,0.17334382920239774,-4.64
43.1875,0.21171169513827998,-8.12
43.203125,0.23364985298646007,-11.17
43.21875,0.30075969865270025,-13.11
43.234375,0.3142007022463249,-13.54
43.25,0.31027458614735026,-12.39
43.265625,0.30836063606723346,-9.93
43.28125,0.2838166485995446,-6.65
43.296875,0.2549353696154388,-3.12
43.3125,0.2061078986487182,0.08
43.328125,0.1495609283123453,2.47
43.34375,0.089091338,3.65
43.359375,0.10448182134825097,3.47
43.375,0.10060687009898783,2.04
43.390625,0.12580108822534172,-0.22
43.40625,0.2018450135349992,-2.67
43.421875,0.09815898,-4.65
43.4375,0.020769491236312956,-5.75
43.453125,-0.087956378,-5.88
43.46875,-0.035884679,-5.33
43.484375,0.11376041307537703,-4.54
43.5,0.1348255321108675,-3.94
43.515625,0.3426449281640302,-3.8
43.53125,0.4898557048145206,-4.14
43.546875,0.28969213712115893,-4.79
43.5625,-0.162553739,-5.48
43.578125,-0.416235128,-5.9
43.59375,-0.356721168,-5.77
43.609375,-0.329674575,-4.87
43.625,-0.215302423,-3.08
43.640625,-0.16450953,-0.36
43.65625,-0.13375283,3.16
43.671875,-0.172414562,7.24
43.6875,-0.101809096,11.49
43.703125,-0.141423546,15.48
43.71875,-0.190221903,18.8
43.734375,-0.211687482,21.19
43.75,-0.23747939,22.61
43.765625,-0.225790112,23.19
43.78125,-0.13959522,23.08
43.796875,-0.05423392,22.39
43.8125,0.036134668,21.15
43.828125,-0.00113799,19.35
43.84375,0.001878973,17.08
43.859375,-0.021495613,14.57
43.875,0.04150882,12.14
43.890625,-0.009139891,10.1
43.90625,-0.030676162,8.63
43.921875,-0.071637288,7.8
43.9375,-0.043690667,7.56
43.953125,-0.032133995,7.86
43.96875,-0.06092726,8.65
43.984375,-0.111364296,9.89
44,-0.06702572,11.44
44.015625,-0.034632327,13.07
44.03125,0.039680461066562076,14.45
44.046875,-0.050603764,15.34
44.0625,-0.020906553,15.66
44.078125,0.008594282,15.58
44.09375,0.027997306244608243,15.39
44.109375,0.056066962,15.34
44.125,0.012987327104500465,15.49
44.140625,-0.106130388,15.67
44.15625,-0.158100281,15.62
44.171875,-0.143350014,15.09
44.1875,-0.184856026,14.01
44.203125,0.032880577162403175,12.45
44.21875,0.33930288454632207,10.57
44.234375,0.10892496941885162,8.57
44.25,0.11805070343517375,6.6
44.265625,-0.093440368,4.96
44.28125,-0.08430153,4.1
44.296875,-0.104281384,4.67
44.3125,-0.173349713,7.26
44.328125,-0.116355376,12.07
44.34375,-0.11990461,18.74
44.359375,-0.134762886,26.3
44.375,-0.14397075,33.5
44.390625,-0.154778614,39.07
44.40625,-0.150144022,42.11
44.421875,-0.183444955,42.24
44.4375,-0.178036839,39.62
44.453125,-0.080900447,34.81
44.46875,-0.041152004,28.5
44.484375,0.002571576,21.37
44.5,0.071494189,14.12
44.515625,0.11910127638881432,7.3
44.53125,0.12669653874350278,1.28
44.546875,0.042176267454966575,-3.68
44.5625,-0.022379337,-7.38
44.578125,0.057817139,-9.53
44.59375,0.062236661,-9.77
44.609375,0.068859563,-7.7
44.625,-0.038047739,-3.14
44.640625,0.009120263,3.86
44.65625,-0.037996124,12.65
44.671875,0.057164956,21.74
44.6875,0.041849141,29.13
44.703125,-0.033585461,32.93
44.71875,0.000773574,32.03
44.734375,-0.028848135,26.53
44.75,0.10403198898229599,17.62
44.765625,0.2102739962994156,7.27
44.78125,0.23375030616510542,-2.16
44.796875,0.22990605980162054,-8.87
44.8125,0.19818629214373742,-12.5
44.828125,0.081887822,-14.1
44.84375,0.10167433444240444,-15.59
44.859375,0.05590386,-18.95
44.875,0.41556015199360735,-25.76
44.890625,0.49091682461448494,-36.87
44.90625,0.30670311492343394,-52.13
44.921875,0.17473786612922107,-69.86
44.9375,-0.043806316,-87.69
44.953125,-0.039579281,-103.88
44.96875,-0.083174618,-117.92
44.984375,-0.037547489,-130.22
45,-0.027169676,-141.45
45.015625,0.031852452364204274,-151.8
45.03125,-0.007060309,-160.43
45.046875,-0.011311695,-165.13
45.0625,-0.01804082,-162.02
45.078125,0.009753228,-147.13
45.09375,-0.027080915,-118.4
45.109375,-0.008447116,-76.62
45.125,-0.025344344,-25.15
45.140625,0.083785873,31.18
45.15625,0.128229239,87.14
45.171875,0.1266683469276063,137.13
45.1875,0.09664216,172.05
45.203125,0.10510907548378401,185.25
45.21875,0.11597745203393275,177.62
45.234375,0.077048653,156.49
45.25,0.050779013,130.44
45.265625,0.017756461,105.24
45.28125,-0.002276031,83.52
45.296875,-0.050006484,65.59
45.3125,-0.019640317,50.71
45.328125,-0.02649245,38.18
45.34375,-0.007354118,28.63
45.359375,0.00386128,23.73
45.375,0.051164601,25.08
45.390625,0.07889068,33.04
45.40625,0.097048562,46.22
45.421875,0.17166776062606348,61.79
45.4375,0.22356121328639522,76.23
45.453125,0.16671081124055617,86.04
45.46875,0.10032360719055841,88.68
45.484375,0.018193896006938864,83.09
45.5,-0.0352457,68.8
45.515625,-0.050540358,44.68
45.53125,-0.041012803,10.95
45.546875,0.20471912854462618,-30.07
45.5625,0.17598726811669882,-73.32
45.578125,0.1423292145710413,-111.84
45.59375,-0.158724855,-138.72
45.609375,-0.306825959,-149.39
45.625,-0.313494988,-142.97
45.640625,-0.266854158,-122.75
45.65625,-0.256527211,-94.9
45.671875,-0.279135462,-65.76
45.6875,-0.229620931,-39.34
45.703125,-0.218169781,-15.85
45.71875,-0.18448996,8.05
45.734375,-0.144311393,37.42
45.75,-0.118771995,76.63
45.765625,-0.103533525,127.05
45.78125,-0.060257254,185.46
45.796875,0.025061429047753565,244.49
45.8125,0.1362192751609969,295.22
45.828125,0.18993425381331633,330.3
45.84375,0.17672178604388716,346.7
45.859375,0.11543937581628025,346.31
45.875,0.050052811,334.56
45.890625,0.013848958,317.95
45.90625,0.012500079503352645,302.16
45.921875,-0.012265165,291.02
45.9375,0.003950361,286.61
45.953125,-0.010361572,289.36
45.96875,-0.009495505,298.11
45.984375,0.008277816,309.98
46,-0.015297603,320.52
46.015625,-0.030214423,324.59
46.03125,0.015124989663705962,317.98
46.046875,0.024465239441593414,298.94
46.0625,0.1308510593754999,268.88
46.078125,0.13566408511592357,231.79
46.09375,0.090562185,192.56
46.109375,-0.011134759,155.16
46.125,-0.007402566,121.76
46.140625,-0.00927271,92.61
46.15625,-0.033229222,66.83
46.171875,0.098928601,43.21
46.1875,0.4183962052528326,20.78
46.203125,0.2525269602222711,-1.13
46.21875,0.12044496592733875,-22.89
46.234375,-0.125919911,-44.84
46.25,-0.159037632,-67.52
46.265625,-0.179529379,-91.66
46.28125,-0.173145286,-118.13
46.296875,-0.171700151,-147.87
46.3125,-0.135234964,-181.77
46.328125,-0.104056083,-220.48
46.34375,-0.08603335,-263.99
46.359375,-0.0847106,-310.99
46.375,-0.127581144,-358.61
46.390625,-0.171268545,-402.71
46.40625,-0.154507216,-438.88
46.421875,-0.112911695,-463.84
46.4375,-0.09322897,-476.34
46.453125,-0.007723831,-477.35
46.46875,0.020911971211662682,-469.38
46.484375,0.027536425694013898,-455.35
46.5,0.023955478379215096,-437.5
46.515625,0.004551482,-416.88
46.53125,0.037539824,-393.7
46.546875,-0.000240002,-368.08
46.5625,0.015409711592698654,-340.93
46.578125,0.029035462905553127,-314.32
46.59375,0.010685575,-291.1
46.609375,0.008829985,-274.06
46.625,0.014888484117040536,-264.76
46.640625,-0.01117763,-262.72
46.65625,-0.014860653,-265.13
46.671875,-0.023750094,-267.57
46.6875,-0.005086054,-265.4
46.703125,0.008975797,-255.63
46.71875,0.10464706690565721,-237.92
46.734375,0.10517642325885102,-214.36
46.75,0.074958791,-188.19
46.765625,-0.021954463,-162
46.78125,-0.050343066,-136.61
46.796875,-0.060610857,-111.29
46.8125,-0.07671049,-84.94
46.828125,0.017403354,-57.52
46.84375,0.4254341403638069,-30.55
46.859375,0.4153845068326637,-6.53
46.875,0.13290691151606232,12.58
46.890625,-0.117689585,26.58
46.90625,-0.173702444,37.2
46.921875,-0.191787936,46.95
46.9375,-0.180588948,57.57
46.953125,-0.177152102,68.98
46.96875,-0.150921766,79.68
46.984375,-0.121645372,88.12
47,-0.123078993,94.23
47.015625,-0.113413125,100.08
47.03125,-0.133655739,108.8
47.046875,-0.135311233,122.65
47.0625,-0.134728309,141.26
47.078125,-0.108098362,161.29
47.09375,-0.06033428,177.81
47.109375,0.007532183,186.65
47.125,0.043789703,186.44
47.140625,0.075333706,179.01
47.15625,0.052944538,168.2
47.171875,0.067607041,157.68
47.1875,0.041250691,149.21
47.203125,0.037525225,142.13
47.21875,0.025264204,134.51
47.234375,0.033995259327657026,124.74
47.25,0.043729933000454996,112.78
47.265625,0.038269388,100.18
47.28125,0.031165537856726055,88.97
47.296875,0.036130719,80.5
47.3125,0.035291431,74.63
47.328125,0.026395265928939742,69.98
47.34375,0.016742164,64.89
47.359375,0.013065620793095537,58.36
47.375,0.03433658,50.51
47.390625,0.019561997742553437,42.35
47.40625,0.055927345,35.12
47.421875,0.080289024,29.46
47.4375,0.15016450677577053,25.16
47.453125,0.15645811369282195,21.23
47.46875,0.059707043960739684,16.49
47.484375,0.001733427,10.17
47.5,-0.034988133,2.34
47.515625,-0.033910391,-6.09
47.53125,-0.047802256,-13.81
47.546875,0.21455025900856184,-19.72
47.5625,0.5066060205359135,-23.39
47.578125,0.3239168319165779,-25.24
47.59375,0.018860927133618696,-26.26
47.609375,-0.161217513,-27.4
47.625,-0.176046169,-29.14
47.640625,-0.18831283,-31.18
47.65625,-0.168937718,-32.67
47.671875,-0.171450264,-32.65
47.6875,-0.15008949,-30.48
47.703125,-0.122191484,-26.17
47.71875,-0.119109439,-20.29
47.734375,-0.131132879,-13.74
47.75,-0.143202453,-7.38
47.765625,-0.147553474,-1.81
47.78125,-0.132510797,2.66
47.796875,-0.096092712,5.92
47.8125,-0.023100692,7.97
47.828125,0.035960995825286196,8.81
47.84375,0.068505814,8.45
47.859375,0.044351581,7.02
47.875,0.049034259,4.75
47.890625,0.025968457213352048,2.01
47.90625,0.006572245,-0.83
47.921875,-0.000530049,-3.46
47.9375,0.030247427638260948,-5.77
47.953125,0.016220246,-7.74
47.96875,0.021906917665486966,-9.45
47.984375,0.013184688774822819,-10.97
48,0.009270628,-12.28
48.015625,0.007964623,-13.31
48.03125,0.018701992,-14
48.046875,-0.008610714,-14.34
48.0625,0.009330284,-14.43
48.078125,-0.001001577,-14.45
48.09375,0.004194734,-14.58
48.109375,0.04070672,-14.95
48.125,0.065967086,-15.59
48.140625,0.13018037563506002,-16.46
48.15625,0.13703579777059083,-17.52
48.171875,0.05271113,-18.81
48.1875,-0.001289766,-20.43
48.203125,-0.057794038,-22.48
48.21875,-0.030280039,-25
48.234375,-0.051294949,-27.89
48.25,0.2330452963986639,-30.85
48.265625,0.47414728180558896,-33.51
48.28125,0.27084742,-35.39
48.296875,0.065435821,-36.03
48.3125,-0.141845437,-35.01
48.328125,-0.13587387,-32.09
48.34375,-0.151538414,-27.23
48.359375,-0.121703219,-20.71
48.375,-0.14032843,-13.1
48.390625,-0.096748931,-5.15
48.40625,-0.093711367,2.42
48.421875,-0.078036923,9.08
48.4375,-0.096334054,14.52
48.453125,-0.106235152,18.74
48.46875,-0.113022759,21.84
48.484375,-0.12594082,23.97
48.5,-0.103718071,25.25
48.515625,-0.026323016,25.76
48.53125,0.036928133,25.65
48.546875,0.055924846565458604,25.1
48.5625,0.087330879,24.39
48.578125,0.068508577,23.74
48.59375,0.04037828,23.28
48.609375,0.027319105,22.98
48.625,0.014030951,22.66
48.640625,0.017646294776551354,22.09
48.65625,0.055432719,21.07
48.671875,0.093611864,19.55
48.6875,0.051496322,17.62
48.703125,0.018238135,15.51
48.71875,0.001789299,13.43
48.734375,-0.018026608,11.56
48.75,-0.025733781,9.91
48.765625,-0.040536964,8.38
48.78125,-0.01946353,6.77
48.796875,-0.03331878,4.91
48.8125,-0.010058532,2.67
48.828125,-0.041743917,0.06
48.84375,-0.014184557,-2.86
48.859375,0.03782143,-5.95
48.875,0.10500685605438392,-9.1
48.890625,0.13143194057206545,-12.21
48.90625,0.08902521,-15.34
48.921875,-0.000174418,-18.57
48.9375,-0.049856204,-22
48.953125,-0.028479318,-25.62
48.96875,-0.055683155,-29.23
48.984375,0.055452652728343786,-32.37
49,0.41299008359216655,-34.38
49.015625,0.4797265115995678,-34.61
49.03125,0.12915346451207768,-32.61
49.046875,-0.112840118,-28.24
49.0625,-0.183218563,-21.78
49.078125,-0.206267181,-13.81
49.09375,-0.188687421,-5.1
49.109375,-0.163251484,3.62
49.125,-0.155594535,11.72
49.140625,-0.125619492,18.75
49.15625,-0.09827318,24.39
49.171875,-0.092624436,28.5
49.1875,-0.107644034,31.04
49.203125,-0.137377689,32.15
49.21875,-0.147019317,32.07
49.234375,-0.116197517,31.18
49.25,-0.062140039,29.84
49.265625,0.035102932808852495,28.35
49.28125,0.077517101,26.84
49.296875,0.085396223,25.33
49.3125,0.066625513,23.73
49.328125,0.066545279,21.96
49.34375,0.058195198,20.07
49.359375,0.054907057315319405,18.2
49.375,0.038325557,16.51
49.390625,0.046671771,15.11
49.40625,0.068312504,13.94
49.421875,0.06925603,12.84
49.4375,0.044021857540305846,11.64
49.453125,0.089779162,10.22
49.46875,0.063463107,8.55
49.484375,0.056441717,6.68
49.5,0.062289394676342424,4.68
49.515625,0.057758616,2.6
49.53125,0.06196104,0.41
49.546875,0.05788389,-1.92
49.5625,0.053162978,-4.47
49.578125,0.020450420926244918,-7.37
49.59375,0.009502541,-10.77
49.609375,-0.035277256,-14.77
49.625,0.016158832567439295,-19.34
49.640625,0.091537277,-24.29
49.65625,0.070991317,-29.2
49.671875,0.015365299,-33.53
49.6875,-0.048391262,-36.71
49.703125,-0.068603313,-38.2
49.71875,-0.041406535,-37.63
49.734375,-0.051089607,-34.77
49.75,0.1682546457819053,-29.61
49.765625,0.44808412447958607,-22.42
49.78125,0.34575625585827935,-13.69
49.796875,0.1298216169667316,-4.15
49.8125,-0.112349909,5.41
49.828125,-0.153227364,14.32
49.84375,-0.158489007,22.1
49.859375,-0.133720303,28.52
49.875,-0.158436463,33.54
49.890625,-0.145698593,37.18
49.90625,-0.128001013,39.51
49.921875,-0.087283247,40.62
49.9375,-0.13290639,40.67
49.953125,-0.204398315,39.92
49.96875,-0.157444654,38.66
49.984375,-0.185109298,37.16
50,-0.121803496,35.58
50.015625,-0.067490374,33.98
50.03125,0.00634602,32.38
50.046875,0.10174803772408582,30.88
50.0625,0.070939455,29.7
50.078125,0.026024231826405952,29.12
50.09375,0.023691232,29.39
50.109375,0.017532019411481314,30.56
50.125,-0.005040098,32.39
50.140625,-0.036976899,34.41
50.15625,-0.025624866,36.16
50.171875,-0.017152237,37.33
50.1875,-0.008657783,37.98
50.203125,-0.035573787,38.44
50.21875,0.002571099,39.13
50.234375,0.010514383726139524,40.34
50.25,0.007282706,42.06
50.265625,0.045108696647548206,44.02
50.28125,0.022038067808012044,45.83
50.296875,0.029150789458646912,47.2
50.3125,0.02621263,48.1
50.328125,0.041190882,48.76
50.34375,0.041540011,49.53
50.359375,0.13436241145313818,50.69
50.375,0.12820120655061112,52.27
50.390625,0.094311616,54.18
50.40625,0.023623505376497184,56.35
50.421875,-0.022638729,59
50.4375,-0.031122713,62.73
50.453125,-0.046895269,68.47
50.46875,0.030436483895498155,77.1
50.484375,0.4134516140662089,89.12
50.5,0.4535513804788521,104.56
50.515625,0.18619237458512955,122.96
50.53125,-0.115054915,143.67
50.546875,-0.1850709,166.03
50.5625,-0.188360728,188.98
50.578125,-0.144438977,210.53
50.59375,-0.158890814,227.35
